study_id,study_name,variable,first_entry,second_entry,discrepancy,response_id_first_entry,recorded_date_first_entry,response_id_second_entry,recorded_date_second_entry,info_to_keep,comment
S087,BNW,sit2_hrs_l1_sat,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit2_hrs_l1_sun,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit2_hrs_l2_mon,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit2_hrs_l2_tue,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit2_hrs_l2_wed,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit2_hrs_l2_thu,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit2_hrs_l2_fri,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit2_hrs_l2_sat,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit2_hrs_l2_sun,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit2_hrs_l4_mon,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit2_hrs_l4_tue,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit2_hrs_l4_wed,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit2_hrs_l4_thu,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit2_hrs_l4_fri,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit2_hrs_l4_sat,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit2_hrs_l4_sun,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit3,Other (At mom with primary caregiver 1 and grandmother),Other (Mother home with grandmother),CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,Other (At mom with primary caregiver 1 and grandmother),
S087,BNW,sit3_hrs_l1_mon,0.5,11.5,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,11.5,
S087,BNW,sit3_hrs_l1_tue,0.5,11.5,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,11.5,
S087,BNW,sit3_hrs_l1_wed,0.5,11.5,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,11.5,
S087,BNW,sit3_hrs_l1_thu,0.5,11.5,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,11.5,
S087,BNW,sit3_hrs_l1_fri,0.5,11.5,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,11.5,
S087,BNW,sit3_hrs_l1_sat,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit3_hrs_l1_sun,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit3_hrs_l2_mon,11.5,0.5,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0.5,
S087,BNW,sit3_hrs_l2_tue,11.5,0.5,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0.5,
S087,BNW,sit3_hrs_l2_wed,11.5,0.5,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0.5,
S087,BNW,sit3_hrs_l2_thu,11.5,0.5,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0.5,
S087,BNW,sit3_hrs_l2_fri,11.5,0.5,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0.5,
S087,BNW,sit3_hrs_l2_sat,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit3_hrs_l2_sun,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit3_hrs_l4_mon,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit3_hrs_l4_tue,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit3_hrs_l4_wed,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit3_hrs_l4_thu,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit3_hrs_l4_fri,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit3_hrs_l4_sat,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit3_hrs_l4_sun,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit4_hrs_l1_mon,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit4_hrs_l1_tue,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit4_hrs_l1_wed,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit4_hrs_l1_thu,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit4_hrs_l1_fri,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit4_hrs_l1_sat,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit4_hrs_l1_sun,0,12,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,12,
S087,BNW,sit4_hrs_l2_mon,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit4_hrs_l2_tue,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit4_hrs_l2_wed,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit4_hrs_l2_thu,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit4_hrs_l2_fri,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit4_hrs_l2_sat,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit4_hrs_l2_sun,12,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit4_hrs_l4_mon,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit4_hrs_l4_tue,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit4_hrs_l4_wed,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit4_hrs_l4_thu,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit4_hrs_l4_fri,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit4_hrs_l4_sat,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,sit4_hrs_l4_sun,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,glob_est_l1,10,90,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,90,
S087,BNW,glob_est_l2,90,10,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,10,
S087,BNW,glob_est_l4,0,NA,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S087,BNW,researcher_notes,Father does not speak Spanish with baby. Baby is exposed to a little bit of Arabic at daycare but not directly spoken to her.,Age was changed manually to fit with the information from the last LEQ (excel sheet).,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,Father does not speak Spanish with baby. Baby is exposed to a little bit of Arabic at daycare but not directly spoken to her. Age was changed manually to fit with the information from the last LEQ (excel sheet).,
S087,BNW,l1_curr_exp,0,100,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,100,
S087,BNW,l2_curr_exp,100,0,CHECK,R_zedhVOyDVsn36Ex,2023-03-23T12:55:08Z,R_ZygbNPZ0W43D9e1,2023-04-03T15:18:03Z,0,
S089,BNW,cgvr1_l3_variety,Latin America,Latin American,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,Latin American,
S089,BNW,other_cgvrs_1,Grandmother,maternal grandmother,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,grandmother,
S089,BNW,other_cgvrs_2,NA,other families,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,other relatives,
S089,BNW,child_l1,English,French,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,French,
S089,BNW,child_l2,French,English,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,English,
S089,BNW,child_l3,Spanish,NA,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,NA,
S089,BNW,child_langs,"English, French, & Spanish",French & English,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,French & English,
S089,BNW,sit1,At home with primary caregiver 1 & 2,Other (both home with dad working),CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,At home with primary caregiver 1 & 2,
S089,BNW,sit1_hrs_l1_mon,0.5,11.5,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,11.5,
S089,BNW,sit1_hrs_l1_tue,0.5,11.5,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,11.5,
S089,BNW,sit1_hrs_l1_wed,0.5,11.5,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,11.5,
S089,BNW,sit1_hrs_l1_thu,0.5,11.5,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,11.5,
S089,BNW,sit1_hrs_l1_fri,0.5,11.5,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,11.5,
S089,BNW,sit1_hrs_l1_sat,1,11,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,11,
S089,BNW,sit1_hrs_l1_sun,1,11,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,11,
S089,BNW,sit1_hrs_l2_mon,11.5,0.5,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,0.5,
S089,BNW,sit1_hrs_l2_tue,11.5,0.5,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,0.5,
S089,BNW,sit1_hrs_l2_wed,11.5,0.5,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,0.5,
S089,BNW,sit1_hrs_l2_thu,11.5,0.5,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,0.5,
S089,BNW,sit1_hrs_l2_fri,11.5,0.5,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,0.5,
S089,BNW,sit1_hrs_l2_sat,11,1,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,1,
S089,BNW,sit1_hrs_l2_sun,11,1,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,1,
S089,BNW,sit2_hrs_l1_mon,0,12,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,12,
S089,BNW,sit2_hrs_l1_tue,0,12,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,12,
S089,BNW,sit2_hrs_l1_wed,0,12,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,12,
S089,BNW,sit2_hrs_l1_thu,0,12,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,12,
S089,BNW,sit2_hrs_l1_fri,0,12,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,12,
S089,BNW,sit2_hrs_l1_sat,2,10,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,10,
S089,BNW,sit2_hrs_l1_sun,2,10,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,10,
S089,BNW,sit2_hrs_l2_mon,12,0,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,0,
S089,BNW,sit2_hrs_l2_tue,12,0,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,0,
S089,BNW,sit2_hrs_l2_wed,12,0,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,0,
S089,BNW,sit2_hrs_l2_thu,12,0,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,0,
S089,BNW,sit2_hrs_l2_fri,12,0,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,0,
S089,BNW,sit2_hrs_l2_sat,10,2,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,2,
S089,BNW,sit2_hrs_l2_sun,10,2,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,2,
S089,BNW,glob_est_l1,2,98,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,98,
S089,BNW,glob_est_l2,98,2,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,2,
S089,BNW,glob_est_l3,0,NA,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,NA,
S089,BNW,researcher_notes,NA,maternal grandmother speaks 100% Quebec French and 'other families' speak English.,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,maternal grandmother speaks 100% Quebec French and 'other families' speak English.,
S089,BNW,l1_curr_exp,4.76,95.24,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,95.24,
S089,BNW,l2_curr_exp,95.24,4.76,CHECK,R_2AXMiGEthXOwlWd,2023-04-17T13:11:03Z,R_27vTV52TMi3q9K5,2023-04-24T13:26:02Z,4.76,
S090,BNW,sit1_hrs_l2_mon,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit1_hrs_l2_tue,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit1_hrs_l2_wed,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit1_hrs_l2_thu,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit1_hrs_l2_fri,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit1_hrs_l2_sat,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit1_hrs_l2_sun,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit2,At home with primary caregiver 1,Other (only mom (dad some weekends)),CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,Other (only mom (dad some weekends)),
S090,BNW,sit2_hrs_l2_mon,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit2_hrs_l2_tue,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit2_hrs_l2_wed,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit2_hrs_l2_thu,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit2_hrs_l2_fri,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit2_hrs_l2_sat,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit2_hrs_l2_sun,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit3_hrs_l2_sat,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,sit3_hrs_l2_sun,NA,0,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,0,
S090,BNW,researcher_notes,NA,Daycare is 80% English and 20% French.,CHECK,R_1q4K2CVj3VOfrhv,2023-04-17T13:17:30Z,R_3pffdDnRPz5mpax,2023-04-24T13:32:04Z,Daycare is 80% English and 20% French.,
S091,BNW,participation_date,9/2/2022,2/9/2022,CHECK,R_1H0u3gqXKS5gxVf,2023-03-23T13:05:56Z,R_1MWHJwIGvzu0QPw,2023-04-03T15:09:10Z,2/9/2022,
S091,BNW,cgvr1_fre_var,French,France,CHECK,R_1H0u3gqXKS5gxVf,2023-03-23T13:05:56Z,R_1MWHJwIGvzu0QPw,2023-04-03T15:09:10Z,French,
S091,BNW,cgvr2_fre_variety,French,France,CHECK,R_1H0u3gqXKS5gxVf,2023-03-23T13:05:56Z,R_1MWHJwIGvzu0QPw,2023-04-03T15:09:10Z,French,
S091,BNW,long_trips_details,Trip to France,2 separate trips to France of 1 month each,CHECK,R_1H0u3gqXKS5gxVf,2023-03-23T13:05:56Z,R_1MWHJwIGvzu0QPw,2023-04-03T15:09:10Z,2 separate trips to France of 1 month each,
S091,BNW,child_l1,English,French,CHECK,R_1H0u3gqXKS5gxVf,2023-03-23T13:05:56Z,R_1MWHJwIGvzu0QPw,2023-04-03T15:09:10Z,French,
S091,BNW,child_l2,French,English,CHECK,R_1H0u3gqXKS5gxVf,2023-03-23T13:05:56Z,R_1MWHJwIGvzu0QPw,2023-04-03T15:09:10Z,English,
S091,BNW,child_langs,English & French,French & English,CHECK,R_1H0u3gqXKS5gxVf,2023-03-23T13:05:56Z,R_1MWHJwIGvzu0QPw,2023-04-03T15:09:10Z,French & English,
S091,BNW,sit1_hrs_l1_mon,0,11.5,CHECK,R_1H0u3gqXKS5gxVf,2023-03-23T13:05:56Z,R_1MWHJwIGvzu0QPw,2023-04-03T15:09:10Z,11.5,
S091,BNW,sit1_hrs_l1_tue,0,11.5,CHECK,R_1H0u3gqXKS5gxVf,2023-03-23T13:05:56Z,R_1MWHJwIGvzu0QPw,2023-04-03T15:09:10Z,11.5,
S091,BNW,sit1_hrs_l1_wed,0,11.5,CHECK,R_1H0u3gqXKS5gxVf,2023-03-23T13:05:56Z,R_1MWHJwIGvzu0QPw,2023-04-03T15:09:10Z,11.5,
S091,BNW,sit1_hrs_l1_thu,0,11.5,CHECK,R_1H0u3gqXKS5gxVf,2023-03-23T13:05:56Z,R_1MWHJwIGvzu0QPw,2023-04-03T15:09:10Z,11.5,
S091,BNW,sit1_hrs_l1_fri,0,11.5,CHECK,R_1H0u3gqXKS5gxVf,2023-03-23T13:05:56Z,R_1MWHJwIGvzu0QPw,2023-04-03T15:09:10Z,11.5,
S091,BNW,sit1_hrs_l1_sat,0,11.5,CHECK,R_1H0u3gqXKS5gxVf,2023-03-23T13:05:56Z,R_1MWHJwIGvzu0QPw,2023-04-03T15:09:10Z,11.5,
