response_id,recorded_date,user_language,participation_date,researcher,baby_id,study_id,study_name,date_of_birth,child_gender,child_langs,wake_time,sleep_time,hours_nap,hrs_awake,num_sits,researcher_notes,mono_exception,baby_age,baby_fullage,num_langs,situation,start,end,length,language,lang_name,glob_est,age_acquired,total_hrs,cumu_exp,curr_exp,overall_exp,hrsperweek,cumu_hrs,multilingual,large_change
R_PG4CLvzl1VyA4IF,2023-04-13 12:58:54,EN,2021-06-14,BNW,56370,S017,BNW,2019-04-18,Female,English & French,06:30:00,19:00:00,1.5,11,4,NA,0,26,2y 1m 27d,2,1,0,3,3,l1,English,0.3,0,631,0.273,0.273,0.31,21,21,0,0
R_PG4CLvzl1VyA4IF,2023-04-13 12:58:54,EN,2021-06-14,BNW,56370,S017,BNW,2019-04-18,Female,English & French,06:30:00,19:00:00,1.5,11,4,NA,0,26,2y 1m 27d,2,1,0,3,3,l2,French,0.7,0,1371,0.727,0.727,0.69,56,56,0,0
R_PG4CLvzl1VyA4IF,2023-04-13 12:58:54,EN,2021-06-14,BNW,56370,S017,BNW,2019-04-18,Female,English & French,06:30:00,19:00:00,1.5,11,4,NA,0,26,2y 1m 27d,2,2,3,12,9,l1,English,0.3,0,631,0.305,0.338,0.31,26,47,0,0
R_PG4CLvzl1VyA4IF,2023-04-13 12:58:54,EN,2021-06-14,BNW,56370,S017,BNW,2019-04-18,Female,English & French,06:30:00,19:00:00,1.5,11,4,NA,0,26,2y 1m 27d,2,2,3,12,9,l2,French,0.7,0,1371,0.695,0.662,0.69,51,107,0,0
R_PG4CLvzl1VyA4IF,2023-04-13 12:58:54,EN,2021-06-14,BNW,56370,S017,BNW,2019-04-18,Female,English & French,06:30:00,19:00:00,1.5,11,4,NA,0,26,2y 1m 27d,2,3,12,16,4,l1,English,0.3,0,631,0.37,0.5,0.31,38.5,85.5,0,0
R_PG4CLvzl1VyA4IF,2023-04-13 12:58:54,EN,2021-06-14,BNW,56370,S017,BNW,2019-04-18,Female,English & French,06:30:00,19:00:00,1.5,11,4,NA,0,26,2y 1m 27d,2,3,12,16,4,l2,French,0.7,0,1371,0.63,0.5,0.69,38.5,145.5,0,0
R_PG4CLvzl1VyA4IF,2023-04-13 12:58:54,EN,2021-06-14,BNW,56370,S017,BNW,2019-04-18,Female,English & French,06:30:00,19:00:00,1.5,11,4,NA,0,26,2y 1m 27d,2,4,16,26,10,l1,English,0.3,0,631,0.336,0.234,0.31,18,103.5,0,0
R_PG4CLvzl1VyA4IF,2023-04-13 12:58:54,EN,2021-06-14,BNW,56370,S017,BNW,2019-04-18,Female,English & French,06:30:00,19:00:00,1.5,11,4,NA,0,26,2y 1m 27d,2,4,16,26,10,l2,French,0.7,0,1371,0.664,0.766,0.69,59,204.5,0,0
R_1gcBWjvzro7onhV,2023-03-30 12:31:34,EN,2021-07-09,MB,54200,S022,BNW,2019-05-26,Male,English & French,07:00:00,20:00:00,1,12,3,NA,1,25,2y 1m 13d,2,1,0,1,1,l1,English,0.97,0,2037.5,0.988,0.988,0.97,83,83,0,0
R_1gcBWjvzro7onhV,2023-03-30 12:31:34,EN,2021-07-09,MB,54200,S022,BNW,2019-05-26,Male,English & French,07:00:00,20:00:00,1,12,3,NA,1,25,2y 1m 13d,2,1,0,1,1,l2,French,0.03,0,62.5,0.012,0.012,0.03,1,1,0,0
R_1gcBWjvzro7onhV,2023-03-30 12:31:34,EN,2021-07-09,MB,54200,S022,BNW,2019-05-26,Male,English & French,07:00:00,20:00:00,1,12,3,NA,1,25,2y 1m 13d,2,2,1,10,9,l1,English,0.97,0,2037.5,0.988,0.988,0.97,83,166,0,0
R_1gcBWjvzro7onhV,2023-03-30 12:31:34,EN,2021-07-09,MB,54200,S022,BNW,2019-05-26,Male,English & French,07:00:00,20:00:00,1,12,3,NA,1,25,2y 1m 13d,2,2,1,10,9,l2,French,0.03,0,62.5,0.012,0.012,0.03,1,2,0,0
R_1gcBWjvzro7onhV,2023-03-30 12:31:34,EN,2021-07-09,MB,54200,S022,BNW,2019-05-26,Male,English & French,07:00:00,20:00:00,1,12,3,NA,1,25,2y 1m 13d,2,3,10,25,15,l1,English,0.97,0,2037.5,0.978,0.958,0.97,80.5,246.5,0,0
R_1gcBWjvzro7onhV,2023-03-30 12:31:34,EN,2021-07-09,MB,54200,S022,BNW,2019-05-26,Male,English & French,07:00:00,20:00:00,1,12,3,NA,1,25,2y 1m 13d,2,3,10,25,15,l2,French,0.03,0,62.5,0.022,0.042,0.03,3.5,5.5,0,0
R_sh7Jjvhbd63m3kt,2023-03-30 12:41:42,EN,2021-12-11,MB,54966,S025,BNW,2019-05-28,Male,English & French,06:30:00,19:30:00,3,10,4,"Situation 4: same daycare, but no more English",0,30,2y 6m 14d,2,1,0,6,6,l1,English,0.05,6,276,0,0,0.09,0,0,0,0
R_sh7Jjvhbd63m3kt,2023-03-30 12:41:42,EN,2021-12-11,MB,54966,S025,BNW,2019-05-28,Male,English & French,06:30:00,19:30:00,3,10,4,"Situation 4: same daycare, but no more English",0,30,2y 6m 14d,2,1,0,6,6,l2,French,0.95,0,1824,1,1,0.91,70,70,0,0
R_sh7Jjvhbd63m3kt,2023-03-30 12:41:42,EN,2021-12-11,MB,54966,S025,BNW,2019-05-28,Male,English & French,06:30:00,19:30:00,3,10,4,"Situation 4: same daycare, but no more English",0,30,2y 6m 14d,2,2,6,12,6,l1,English,0.05,6,276,0.279,0.557,0.09,39,39,0,1
R_sh7Jjvhbd63m3kt,2023-03-30 12:41:42,EN,2021-12-11,MB,54966,S025,BNW,2019-05-28,Male,English & French,06:30:00,19:30:00,3,10,4,"Situation 4: same daycare, but no more English",0,30,2y 6m 14d,2,2,6,12,6,l2,French,0.95,0,1824,0.721,0.443,0.91,31,101,0,1
R_sh7Jjvhbd63m3kt,2023-03-30 12:41:42,EN,2021-12-11,MB,54966,S025,BNW,2019-05-28,Male,English & French,06:30:00,19:30:00,3,10,4,"Situation 4: same daycare, but no more English",0,30,2y 6m 14d,2,3,12,18,6,l1,English,0.05,6,276,0.219,0.1,0.09,7,46,0,0
R_sh7Jjvhbd63m3kt,2023-03-30 12:41:42,EN,2021-12-11,MB,54966,S025,BNW,2019-05-28,Male,English & French,06:30:00,19:30:00,3,10,4,"Situation 4: same daycare, but no more English",0,30,2y 6m 14d,2,3,12,18,6,l2,French,0.95,0,1824,0.781,0.9,0.91,63,164,0,0
R_sh7Jjvhbd63m3kt,2023-03-30 12:41:42,EN,2021-12-11,MB,54966,S025,BNW,2019-05-28,Male,English & French,06:30:00,19:30:00,3,10,4,"Situation 4: same daycare, but no more English",0,30,2y 6m 14d,2,4,18,30,12,l1,English,0.05,6,276,0.164,0,0.09,0,46,0,0
R_sh7Jjvhbd63m3kt,2023-03-30 12:41:42,EN,2021-12-11,MB,54966,S025,BNW,2019-05-28,Male,English & French,06:30:00,19:30:00,3,10,4,"Situation 4: same daycare, but no more English",0,30,2y 6m 14d,2,4,18,30,12,l2,French,0.95,0,1824,0.836,1,0.91,70,234,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,1,0,9,9,l1,English,0.67,0,1298,0.786,0.786,0.66,66,66,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,1,0,9,9,l2,French,0.3,0,698,0.214,0.214,0.32,18,18,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,1,0,9,9,l3,Cantonese,0.03,9,20,0,0,0.02,0,0,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,2,9,11,2,l1,English,0.67,0,1298,0.756,0.726,0.66,61,127,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,2,9,11,2,l2,French,0.3,0,698,0.214,0.214,0.32,18,36,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,2,9,11,2,l3,Cantonese,0.03,9,20,0.03,0.06,0.02,5,5,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,3,11,14,3,l1,English,0.67,0,1298,0.766,0.786,0.66,66,193,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,3,11,14,3,l2,French,0.3,0,698,0.214,0.214,0.32,18,54,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,3,11,14,3,l3,Cantonese,0.03,9,20,0.02,0,0.02,0,5,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,4,14,16,2,l1,English,0.67,0,1298,0.664,0.357,0.66,30,223,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,4,14,16,2,l2,French,0.3,0,698,0.318,0.631,0.32,53,107,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,4,14,16,2,l3,Cantonese,0.03,9,20,0.018,0.012,0.02,1,6,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,5,16,20,4,l1,English,0.67,0,1298,0.64,0.548,0.66,46,269,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,5,16,20,4,l2,French,0.3,0,698,0.345,0.452,0.32,38,145,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,5,16,20,4,l3,Cantonese,0.03,9,20,0.014,0,0.02,0,6,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,6,20,24,4,l1,English,0.67,0,1298,0.603,0.417,0.66,35,304,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,6,20,24,4,l2,French,0.3,0,698,0.381,0.56,0.32,47,192,0,0
R_1otLVY6brD7H30m,2023-04-17 12:41:52,EN,2021-05-12,MB,56383,S027,BNW,2019-04-28,Female,"English, French, & Cantonese",06:30:00,20:00:00,1.5,12,6,Situation 6: baby at daycare but sees uncle and aunt who speak Cantonese,0,24,2y 0m 15d,3,6,20,24,4,l3,Cantonese,0.03,9,20,0.016,0.024,0.02,2,8,0,0
R_2ZQWdPBupq3z2uu,2023-04-17 13:12:17,EN,2021-02-03,TR,56391,S030,BNW,2019-08-20,Female,English & French,07:00:00,20:30:00,2,11.5,3,NA,0,17,1y 5m 14d,2,1,0,2,2,l1,English,0.24,0,238.5,0.13,0.13,0.21,10.5,10.5,0,0
R_2ZQWdPBupq3z2uu,2023-04-17 13:12:17,EN,2021-02-03,TR,56391,S030,BNW,2019-08-20,Female,English & French,07:00:00,20:30:00,2,11.5,3,NA,0,17,1y 5m 14d,2,1,0,2,2,l2,French,0.76,0,1130,0.87,0.87,0.79,70,70,0,0
R_2ZQWdPBupq3z2uu,2023-04-17 13:12:17,EN,2021-02-03,TR,56391,S030,BNW,2019-08-20,Female,English & French,07:00:00,20:30:00,2,11.5,3,NA,0,17,1y 5m 14d,2,2,2,14,12,l1,English,0.24,0,238.5,0.13,0.13,0.21,10.5,21,0,0
R_2ZQWdPBupq3z2uu,2023-04-17 13:12:17,EN,2021-02-03,TR,56391,S030,BNW,2019-08-20,Female,English & French,07:00:00,20:30:00,2,11.5,3,NA,0,17,1y 5m 14d,2,2,2,14,12,l2,French,0.76,0,1130,0.87,0.87,0.79,70,140,0,0
R_2ZQWdPBupq3z2uu,2023-04-17 13:12:17,EN,2021-02-03,TR,56391,S030,BNW,2019-08-20,Female,English & French,07:00:00,20:30:00,2,11.5,3,NA,0,17,1y 5m 14d,2,3,14,17,3,l1,English,0.24,0,238.5,0.213,0.379,0.21,30.5,51.5,0,0
R_2ZQWdPBupq3z2uu,2023-04-17 13:12:17,EN,2021-02-03,TR,56391,S030,BNW,2019-08-20,Female,English & French,07:00:00,20:30:00,2,11.5,3,NA,0,17,1y 5m 14d,2,3,14,17,3,l2,French,0.76,0,1130,0.787,0.621,0.79,50,190,0,0
R_3EXwHPCpas8YHYS,2023-04-24 11:20:55,EN,2021-02-13,Lori,56397,S035,BNW,2019-09-16,Female,English & French,07:00:00,20:00:00,2.5,10.5,7,"Situation 2 and 4: grandparents from the mother's side.
Situation 6: grandparents from the father's side.",0,17,1y 4m 28d,2,1,0,9,9,l1,English,0.35,0,514.5,0.429,0.429,0.38,31.5,31.5,0,0
R_3EXwHPCpas8YHYS,2023-04-24 11:20:55,EN,2021-02-13,Lori,56397,S035,BNW,2019-09-16,Female,English & French,07:00:00,20:00:00,2.5,10.5,7,"Situation 2 and 4: grandparents from the mother's side.
Situation 6: grandparents from the father's side.",0,17,1y 4m 28d,2,1,0,9,9,l2,French,0.65,0,735,0.571,0.571,0.62,42,42,0,0
R_3EXwHPCpas8YHYS,2023-04-24 11:20:55,EN,2021-02-13,Lori,56397,S035,BNW,2019-09-16,Female,English & French,07:00:00,20:00:00,2.5,10.5,7,"Situation 2 and 4: grandparents from the mother's side.
Situation 6: grandparents from the father's side.",0,17,1y 4m 28d,2,2,9,10,1,l1,English,0.35,0,514.5,0.286,0.143,0.38,10.5,42,0,0
R_3EXwHPCpas8YHYS,2023-04-24 11:20:55,EN,2021-02-13,Lori,56397,S035,BNW,2019-09-16,Female,English & French,07:00:00,20:00:00,2.5,10.5,7,"Situation 2 and 4: grandparents from the mother's side.
Situation 6: grandparents from the father's side.",0,17,1y 4m 28d,2,2,9,10,1,l2,French,0.65,0,735,0.714,0.857,0.62,63,105,0,0
R_3EXwHPCpas8YHYS,2023-04-24 11:20:55,EN,2021-02-13,Lori,56397,S035,BNW,2019-09-16,Female,English & French,07:00:00,20:00:00,2.5,10.5,7,"Situation 2 and 4: grandparents from the mother's side.
Situation 6: grandparents from the father's side.",0,17,1y 4m 28d,2,3,10,11,1,l1,English,0.35,0,514.5,0.333,0.429,0.38,31.5,73.5,0,0
R_3EXwHPCpas8YHYS,2023-04-24 11:20:55,EN,2021-02-13,Lori,56397,S035,BNW,2019-09-16,Female,English & French,07:00:00,20:00:00,2.5,10.5,7,"Situation 2 and 4: grandparents from the mother's side.
Situation 6: grandparents from the father's side.",0,17,1y 4m 28d,2,3,10,11,1,l2,French,0.65,0,735,0.667,0.571,0.62,42,147,0,0
R_3EXwHPCpas8YHYS,2023-04-24 11:20:55,EN,2021-02-13,Lori,56397,S035,BNW,2019-09-16,Female,English & French,07:00:00,20:00:00,2.5,10.5,7,"Situation 2 and 4: grandparents from the mother's side.
Situation 6: grandparents from the father's side.",0,17,1y 4m 28d,2,4,11,12,1,l1,English,0.35,0,514.5,0.286,0.143,0.38,10.5,84,0,0
R_3EXwHPCpas8YHYS,2023-04-24 11:20:55,EN,2021-02-13,Lori,56397,S035,BNW,2019-09-16,Female,English & French,07:00:00,20:00:00,2.5,10.5,7,"Situation 2 and 4: grandparents from the mother's side.
Situation 6: grandparents from the father's side.",0,17,1y 4m 28d,2,4,11,12,1,l2,French,0.65,0,735,0.714,0.857,0.62,63,210,0,0
R_3EXwHPCpas8YHYS,2023-04-24 11:20:55,EN,2021-02-13,Lori,56397,S035,BNW,2019-09-16,Female,English & French,07:00:00,20:00:00,2.5,10.5,7,"Situation 2 and 4: grandparents from the mother's side.
Situation 6: grandparents from the father's side.",0,17,1y 4m 28d,2,5,12,15,3,l1,English,0.35,0,514.5,0.314,0.429,0.38,31.5,115.5,0,0
R_3EXwHPCpas8YHYS,2023-04-24 11:20:55,EN,2021-02-13,Lori,56397,S035,BNW,2019-09-16,Female,English & French,07:00:00,20:00:00,2.5,10.5,7,"Situation 2 and 4: grandparents from the mother's side.
Situation 6: grandparents from the father's side.",0,17,1y 4m 28d,2,5,12,15,3,l2,French,0.65,0,735,0.686,0.571,0.62,42,252,0,0
R_3EXwHPCpas8YHYS,2023-04-24 11:20:55,EN,2021-02-13,Lori,56397,S035,BNW,2019-09-16,Female,English & French,07:00:00,20:00:00,2.5,10.5,7,"Situation 2 and 4: grandparents from the mother's side.
Situation 6: grandparents from the father's side.",0,17,1y 4m 28d,2,6,15,16,1,l1,English,0.35,0,514.5,0.381,0.714,0.38,52.5,168,0,0
R_3EXwHPCpas8YHYS,2023-04-24 11:20:55,EN,2021-02-13,Lori,56397,S035,BNW,2019-09-16,Female,English & French,07:00:00,20:00:00,2.5,10.5,7,"Situation 2 and 4: grandparents from the mother's side.
Situation 6: grandparents from the father's side.",0,17,1y 4m 28d,2,6,15,16,1,l2,French,0.65,0,735,0.619,0.286,0.62,21,273,0,0
R_3EXwHPCpas8YHYS,2023-04-24 11:20:55,EN,2021-02-13,Lori,56397,S035,BNW,2019-09-16,Female,English & French,07:00:00,20:00:00,2.5,10.5,7,"Situation 2 and 4: grandparents from the mother's side.
Situation 6: grandparents from the father's side.",0,17,1y 4m 28d,2,7,16,17,1,l1,English,0.35,0,514.5,0.388,0.429,0.38,31.5,199.5,0,0
R_3EXwHPCpas8YHYS,2023-04-24 11:20:55,EN,2021-02-13,Lori,56397,S035,BNW,2019-09-16,Female,English & French,07:00:00,20:00:00,2.5,10.5,7,"Situation 2 and 4: grandparents from the mother's side.
Situation 6: grandparents from the father's side.",0,17,1y 4m 28d,2,7,16,17,1,l2,French,0.65,0,735,0.612,0.571,0.62,42,315,0,0
R_1ptk7GQhZPJ51SM,2023-03-30 12:55:09,EN,2021-09-25,MB,56398,S036,BNW,2019-09-09,Female,"English, French, & Tagalog",06:30:00,19:30:00,3,10,4,"Day care: speaks French, but occasionally English (Music class)
situation 3 and 4 : same language exposure, but baby changes daycare (daycare and daycare #2).",0,25,2y 0m 16d,3,1,0,6,6,l1,English,0.3,0,805,0.643,0.643,0.38,45,45,0,0
R_1ptk7GQhZPJ51SM,2023-03-30 12:55:09,EN,2021-09-25,MB,56398,S036,BNW,2019-09-09,Female,"English, French, & Tagalog",06:30:00,19:30:00,3,10,4,"Day care: speaks French, but occasionally English (Music class)
situation 3 and 4 : same language exposure, but baby changes daycare (daycare and daycare #2).",0,25,2y 0m 16d,3,1,0,6,6,l2,French,0.7,0,945,0.357,0.357,0.62,25,25,0,0
R_1ptk7GQhZPJ51SM,2023-03-30 12:55:09,EN,2021-09-25,MB,56398,S036,BNW,2019-09-09,Female,"English, French, & Tagalog",06:30:00,19:30:00,3,10,4,"Day care: speaks French, but occasionally English (Music class)
situation 3 and 4 : same language exposure, but baby changes daycare (daycare and daycare #2).",0,25,2y 0m 16d,3,1,0,6,6,l3,Tagalog,0,0,0,0,0,0,0,0,0,0
R_1ptk7GQhZPJ51SM,2023-03-30 12:55:09,EN,2021-09-25,MB,56398,S036,BNW,2019-09-09,Female,"English, French, & Tagalog",06:30:00,19:30:00,3,10,4,"Day care: speaks French, but occasionally English (Music class)
situation 3 and 4 : same language exposure, but baby changes daycare (daycare and daycare #2).",0,25,2y 0m 16d,3,2,6,12,6,l1,English,0.3,0,805,0.571,0.5,0.38,35,80,0,0
R_1ptk7GQhZPJ51SM,2023-03-30 12:55:09,EN,2021-09-25,MB,56398,S036,BNW,2019-09-09,Female,"English, French, & Tagalog",06:30:00,19:30:00,3,10,4,"Day care: speaks French, but occasionally English (Music class)
situation 3 and 4 : same language exposure, but baby changes daycare (daycare and daycare #2).",0,25,2y 0m 16d,3,2,6,12,6,l2,French,0.7,0,945,0.429,0.5,0.62,35,60,0,0
R_1ptk7GQhZPJ51SM,2023-03-30 12:55:09,EN,2021-09-25,MB,56398,S036,BNW,2019-09-09,Female,"English, French, & Tagalog",06:30:00,19:30:00,3,10,4,"Day care: speaks French, but occasionally English (Music class)
situation 3 and 4 : same language exposure, but baby changes daycare (daycare and daycare #2).",0,25,2y 0m 16d,3,2,6,12,6,l3,Tagalog,0,0,0,0,0,0,0,0,0,0
R_1ptk7GQhZPJ51SM,2023-03-30 12:55:09,EN,2021-09-25,MB,56398,S036,BNW,2019-09-09,Female,"English, French, & Tagalog",06:30:00,19:30:00,3,10,4,"Day care: speaks French, but occasionally English (Music class)
situation 3 and 4 : same language exposure, but baby changes daycare (daycare and daycare #2).",0,25,2y 0m 16d,3,3,12,17,5,l1,English,0.3,0,805,0.5,0.357,0.38,25,105,0,0
R_1ptk7GQhZPJ51SM,2023-03-30 12:55:09,EN,2021-09-25,MB,56398,S036,BNW,2019-09-09,Female,"English, French, & Tagalog",06:30:00,19:30:00,3,10,4,"Day care: speaks French, but occasionally English (Music class)
situation 3 and 4 : same language exposure, but baby changes daycare (daycare and daycare #2).",0,25,2y 0m 16d,3,3,12,17,5,l2,French,0.7,0,945,0.5,0.643,0.62,45,105,0,0
R_1ptk7GQhZPJ51SM,2023-03-30 12:55:09,EN,2021-09-25,MB,56398,S036,BNW,2019-09-09,Female,"English, French, & Tagalog",06:30:00,19:30:00,3,10,4,"Day care: speaks French, but occasionally English (Music class)
situation 3 and 4 : same language exposure, but baby changes daycare (daycare and daycare #2).",0,25,2y 0m 16d,3,3,12,17,5,l3,Tagalog,0,0,0,0,0,0,0,0,0,0
R_1ptk7GQhZPJ51SM,2023-03-30 12:55:09,EN,2021-09-25,MB,56398,S036,BNW,2019-09-09,Female,"English, French, & Tagalog",06:30:00,19:30:00,3,10,4,"Day care: speaks French, but occasionally English (Music class)
situation 3 and 4 : same language exposure, but baby changes daycare (daycare and daycare #2).",0,25,2y 0m 16d,3,4,17,25,8,l1,English,0.3,0,805,0.464,0.357,0.38,25,130,0,0
